time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-11-24T11:53:21.540Z,44.780166666667,-111.39116666667,6.22,0.59,ml,9,103,0.05757,0.16,mb,mb90066843,2024-11-25T20:35:00.420Z,"15 km W of Hebgen Lake Estates, Montana",earthquake,0.36,1.12,0.19168231196914,7,reviewed,mb,mb
2024-11-24T11:53:12.450Z,34.0366667,-116.3125,8.33,1,ml,41,38,0.07206,0.13,ci,ci40799175,2024-11-24T14:10:00.096Z,"11 km S of Joshua Tree, CA",earthquake,0.16,0.51,0.151,25,reviewed,ci,ci
2024-11-24T11:52:53.149Z,31.651,-104.296,7.9712,2,ml,9,68,0,0.2,tx,tx2024xcen,2024-11-25T13:32:31.396Z,"58 km S of Whites City, New Mexico",earthquake,0.97945672089265,0.86202443131251,0.2,22,reviewed,tx,tx
2024-11-24T11:50:01.610Z,61.073166666667,-152.53533333333,0.12,0.41,ml,8,281,0.1552,0.29,av,av93377453,2024-11-26T21:43:38.360Z,"75 km W of Tyonek, Alaska",earthquake,1.33,4.34,0.2254824864979,8,reviewed,av,av
2024-11-24T11:44:40.310Z,36.2435,-121.68033333333,14.35,0.92,md,17,105,0.06998,0.05,nc,nc75089781,2024-11-25T19:50:19.815Z,"21 km ESE of Point Sur, CA",earthquake,0.27,0.55,0.464,14,reviewed,nc,nc
2024-11-24T11:43:00.880Z,44.448166666667,-110.9935,4.61,0.54,md,10,151,0.113,0.24,uu,uu80087151,2024-11-25T19:03:07.570Z,"25 km SSE of West Yellowstone, Montana",earthquake,0.71,1.09,0.34118008464772,7,reviewed,uu,uu
2024-11-24T11:39:11.225Z,37.6099,-115.8682,5.8,1.5,ml,19,88.33,0.102,0.1514,nn,nn00887902,2024-11-25T20:01:46.853Z,"11 km WSW of Rachel, Nevada",earthquake,,2.7,0.37,12,reviewed,nn,nn
2024-11-24T11:34:03.862Z,61.4917,-149.7609,32.9,1.3,ml,,,,0.22,ak,ak024f4ak8rm,2024-11-24T23:54:24.180Z,"4 km NNW of Knik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-24T11:32:39.708Z,64.4825,-146.9305,5.1,1.4,ml,,,,0.56,ak,ak024f4ajw3m,2024-11-24T11:34:25.591Z,"4 km SSW of Salcha, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-24T11:27:59.860Z,44.4475,-110.997,3.24,1.19,md,10,151,0.1155,0.24,uu,uu80001708,2024-11-25T18:59:55.340Z,"25 km SSE of West Yellowstone, Montana",earthquake,0.71,1.61,0.35182846113137,9,reviewed,uu,uu
2024-11-24T11:27:54.778Z,57.4416,-153.5456,5.6,2.7,ml,,,,0.57,ak,ak024f4aiuol,2024-11-24T13:57:34.040Z,"28 km ESE of Larsen Bay, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-24T11:27:37.080Z,58.159833333333,-155.32316666667,1.53,0.1,ml,11,67,0.05038,0.07,av,av93377418,2024-11-26T20:51:28.330Z,"83 km NW of Karluk, Alaska",earthquake,0.22,0.61,0.32341900937385,11,reviewed,av,av
2024-11-24T11:27:25.000Z,44.438333333333,-111.0185,4.14,0.95,ml,9,155,0.1315,0.22,uu,uu80087146,2024-11-25T18:57:27.540Z,"25 km SSE of West Yellowstone, Montana",earthquake,0.6,1.63,0.2689252109297,2,reviewed,uu,uu
2024-11-24T11:26:48.488Z,61.2503,-152.3205,39.6,-0.1,ml,,,,0.94,ak,ak024f4aims4,2024-11-26T20:40:35.430Z,"66 km WNW of Tyonek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-24T11:23:40.970Z,38.993666666667,-111.406,-1.38,1,ml,6,132,0.0369,0.09,uu,uu80087141,2024-11-25T18:44:44.170Z,"15 km WNW of Emery, Utah",earthquake,0.61,0.38,0.41546257435491,3,reviewed,uu,uu
2024-11-24T11:22:18.398Z,38.1917,-117.9167,7.1,1.1,ml,8,110.5,0.054,0.1285,nn,nn00887901,2024-11-25T19:40:07.794Z,"27 km SE of Mina, Nevada",earthquake,,3,0.56,3,reviewed,nn,nn
2024-11-24T11:20:53.890Z,61.324666666667,-152.24,4.94,-0.5,ml,8,151,0.07218,0.33,av,av93377408,2024-11-26T20:35:18.950Z,"65 km WNW of Beluga, Alaska",earthquake,0.8,3.41,0.19409512522846,8,reviewed,av,av
2024-11-24T11:19:39.660Z,38.828998565674,-122.81016540527,2.0099999904633,1.09,md,20,59,0.005596,0.02,nc,nc75089771,2024-11-24T11:39:27.118Z,"7 km NNW of The Geysers, CA",earthquake,0.21,0.460000008,0.27,22,automatic,nc,nc
2024-11-24T11:14:20.289Z,61.5581,-147.7609,243.3,2.2,ml,,,,0.74,ak,ak024f4afzpo,2024-11-24T11:26:50.235Z,"28 km SSW of Glacier View, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-11-24T11:06:32.651Z,40.985,142.8361,43.394,4.5,mb,105,167,1.057,0.54,us,us6000p7f7,2024-11-24T13:40:32.040Z,"125 km ENE of Hachinohe, Japan",earthquake,8.26,8.452,0.058,87,reviewed,us,us
2024-11-24T11:06:01.790Z,38.798000335693,-122.77266693115,1.3099999427795,0.77,md,9,81,0.01046,0.02,nc,nc75089766,2024-11-24T11:24:30.014Z,"3 km NNW of The Geysers, CA",earthquake,0.32,0.870000005,0.16,8,automatic,nc,nc
2024-11-24T11:01:19.003Z,28.994,-97.994,5.2979,1.9,ml,24,72,0,0.5,tx,tx2024xccv,2024-11-25T18:54:20.017Z,"2 km ENE of Falls City, Texas",earthquake,1.7871860431799,2.6942581358641,0.2,19,reviewed,tx,tx
2024-11-24T10:40:55.289Z,63.1673,-150.4509,114.2,2,ml,,,,0.49,ak,ak024f4a06ew,2024-11-24T10:43:01.498Z,"76 km ESE of Denali National Park, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-11-24T10:36:33.530Z,38.822498321533,-122.85600280762,2.7400000095367,1.4,md,12,138,0.005085,0.02,nc,nc75089761,2024-11-24T10:54:27.806Z,"10 km NW of The Geysers, CA",earthquake,0.4,0.629999995,0.2,13,automatic,nc,nc
2024-11-24T10:25:22.450Z,19.176666259766,-155.34182739258,26.829999923706,1.75999999,md,30,234,0.08019,0.109999999,hv,hv74539202,2024-11-24T10:27:00.440Z,"14 km ESE of Pāhala, Hawaii",earthquake,0.68,0.689999998,0.239999995,7,automatic,hv,hv
2024-11-24T10:15:47.580Z,60.5594,-152.608,110.3,1.4,ml,,,,0.38,ak,ak024f49utxi,2024-11-24T10:18:44.490Z,"70 km W of Salamatof, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-11-24T10:12:54.803Z,60.0123,-152.7284,97.3,1.2,ml,,,,0.16,ak,ak024f49u7c8,2024-11-24T10:13:59.285Z,"56 km W of Happy Valley, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-11-24T10:10:36.291Z,31.662,-104.298,7.4585,1.5,ml,23,67,0,0.1,tx,tx2024xcbd,2024-11-25T14:28:33.453Z,"57 km S of Whites City, New Mexico",earthquake,0.677181135,0.81275983310863,0.2,19,reviewed,tx,tx
2024-11-24T09:58:19.360Z,58.205333333333,-155.52983333333,2.42,-0.41,ml,6,233,0.01931,0.29,av,av93377328,2024-11-26T20:06:21.040Z,"85 km SE of King Salmon, Alaska",earthquake,1.84,0.8,0.17132683213438,6,reviewed,av,av
2024-11-24T09:38:54.570Z,38.826000213623,-122.80433654785,2.460000038147,1.14,md,28,46,0.005182,0.02,nc,nc75089751,2024-11-24T09:59:30.418Z,"7 km NNW of The Geysers, CA",earthquake,0.23,0.370000005,0.18,28,automatic,nc,nc
2024-11-24T09:38:17.650Z,35.6463333,-117.4625,5.43,0.85,ml,16,80,0.03673,0.09,ci,ci40799167,2024-11-24T21:00:05.343Z,"14 km SSW of Searles Valley, CA",earthquake,0.2,0.4,0.177,5,reviewed,ci,ci
2024-11-24T09:37:37.300Z,19.359,-155,7.03,0.8,md,17,212,0.07434,0.11,hv,hv74539182,2024-11-25T20:30:06.920Z,"14 km SW of Leilani Estates, Hawaii",earthquake,0.81,1.37,0.088774996846415,2,reviewed,hv,hv
2024-11-24T09:30:54.985Z,61.5282,-148.1866,10.5,1.6,ml,,,,0.79,ak,ak024f49cmmy,2024-11-24T09:33:41.571Z,"33 km SSE of Chickaloon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-24T09:24:37.888Z,58.9029,-153.8298,98.7,1.4,ml,,,,0.08,ak,ak024f49bb0s,2024-11-26T19:29:15.810Z,"80 km SE of Kokhanok, Alaska",earthquake,,2.1,,,automatic,ak,ak
2024-11-24T09:23:03.070Z,57.07,-135.74216666667,4.92,-0.09,ml,4,192,0.02265,0.03,av,av93377303,2024-11-26T19:05:59.460Z,"25 km W of Sitka, Alaska",earthquake,0.52,0.61,0.27869136420898,4,reviewed,av,av
2024-11-24T09:20:58.110Z,38.822334289551,-122.8561630249,2.4000000953674,0.77,md,14,117,0.005233,0.02,nc,nc75089746,2024-11-24T09:44:29.305Z,"10 km NW of The Geysers, CA",earthquake,0.34,0.560000002,0.34,14,automatic,nc,nc
2024-11-24T09:17:09.250Z,61.247166666667,-152.12383333333,22.92,-0.24,ml,5,184,0.02378,0.24,av,av93377298,2024-11-26T19:02:48.470Z,"56 km WNW of Tyonek, Alaska",earthquake,2.53,1.48,0.34828975976301,6,reviewed,av,av
2024-11-24T09:16:32.050Z,38.821998596191,-122.85466766357,2.5099999904633,1.33,md,26,60,0.0058,0.02,nc,nc75089741,2024-11-24T09:29:28.201Z,"10 km NW of The Geysers, CA",earthquake,0.22,0.379999995,0.19,24,automatic,nc,nc
2024-11-24T09:00:43.910Z,60.8595,-152.33916666667,5.92,-0.13,ml,7,191,0.3193,0.08,av,av93377268,2024-11-25T23:43:39.320Z,"60 km WNW of Nikiski, Alaska",earthquake,0.8,4.11,0.16262396518668,8,reviewed,av,av
2024-11-24T08:58:45.450Z,38.82500076294,-122.76633453369,2.1400001049042,0.76,md,9,122,0.006136,0.01,nc,nc75089736,2024-11-24T09:22:18.152Z,"4 km WNW of Cobb, CA",earthquake,0.34,0.569999993,0.05,10,automatic,nc,nc
2024-11-24T08:54:08.650Z,19.252666473389,-155.41833496094,32.709999084473,1.78999996,md,38,94,0.0248,0.109999999,hv,hv74539162,2024-11-24T08:56:42.640Z,"8 km NE of Pāhala, Hawaii",earthquake,0.52,0.569999993,0.330000013,5,automatic,hv,hv
2024-11-24T08:53:06.390Z,65.0089,-148.9906,11.8,0.9,ml,,,,0.28,ak,ak024f48w0r3,2024-11-24T08:54:49.166Z,"23 km SE of Minto, Alaska",earthquake,,1.7,,,automatic,ak,ak
2024-11-24T08:49:51.260Z,35.0931667,-119.0965,12.03,1.49,ml,32,83,0.03603,0.2,ci,ci40799159,2024-11-24T20:57:31.667Z,"22 km NW of Grapevine, CA",earthquake,0.3,0.61,0.138,31,reviewed,ci,ci
2024-11-24T08:37:25.835Z,60.228,-151.2781,52.5,1.3,ml,,,,0.35,ak,ak024f48smsn,2024-11-24T08:39:32.798Z,"6 km E of Clam Gulch, Alaska",earthquake,,2,,,automatic,ak,ak
2024-11-24T08:36:39.610Z,35.895,-117.7023333,9.6,0.21,ml,12,68,0.06756,0.08,ci,ci40799151,2024-11-24T14:10:44.099Z,"19 km ESE of Little Lake, CA",earthquake,0.19,0.52,0.18,3,reviewed,ci,ci
2024-11-24T08:34:20.150Z,38.755333333333,-122.71483333333,1.62,0.33,md,12,75,0.01003,0.02,nc,nc75089726,2024-11-26T22:57:53.776Z,"3 km SW of Anderson Springs, CA",earthquake,0.36,0.4,0.072,6,reviewed,nc,nc
2024-11-24T08:31:10.650Z,36.69383333,-97.68533333,7.27,3.31,ml,91,40,0,0.19,ok,ok2024xbxw,2024-11-25T08:33:45.389Z,"9 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.21,40,reviewed,ok,ok
2024-11-24T08:29:26.640Z,19.161666870117,-155.44616699219,31.870000839233,1.8,ml,52,166,0.01631,0.119999997,hv,hv74539142,2024-11-24T08:32:20.080Z,"5 km SE of Pāhala, Hawaii",earthquake,0.53,0.639999986,1.06,3,automatic,hv,hv
2024-11-24T08:22:32.969Z,36.6915,-97.6835,5,3.36,ml,84,40,0,0.27,ok,ok2024xbxp,2024-11-24T17:52:33.906Z,"10 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.23,39,reviewed,ok,ok
2024-11-24T08:11:25.820Z,44.819833333333,-110.494,6.16,1.72,ml,17,102,0.1029,0.14,uu,uu80087136,2024-11-25T14:43:14.750Z,"23 km SE of Mammoth, Wyoming",earthquake,0.44,1.68,0.09965082221701,2,reviewed,uu,uu
2024-11-24T08:04:11.053Z,60.5303,-141.2777,0.2,2.2,ml,,,,0.54,ak,ak024f48lj0x,2024-11-24T08:06:16.234Z,"134 km SE of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-24T07:58:36.396Z,-11.2678,34.751,10,5,mb,44,49,7.529,0.79,us,us6000p7ec,2024-11-26T09:06:39.520Z,"2 km NW of Mbamba Bay, Tanzania",earthquake,6.73,1.62,0.098,33,reviewed,us,us
2024-11-24T07:54:26.860Z,57.946,-155.21416666667,13.91,-0.23,ml,8,266,0.1163,0.09,av,av93377243,2024-11-25T23:55:27.780Z,"61 km NW of Karluk, Alaska",earthquake,0.56,0.8,0.25572636587225,8,reviewed,av,av
2024-11-24T07:44:02.590Z,19.2135,-155.47,29.71,1.41,md,28,150,0.0442,0.1,hv,hv74539102,2024-11-25T20:37:10.010Z,"1 km NE of Pāhala, Hawaii",earthquake,0.67,0.57,0.058184901711969,10,reviewed,hv,hv
2024-11-24T07:22:35.610Z,32.9161667,-116.2781667,10.55,0.7,ml,26,92,0.1244,0.17,ci,ci40799127,2024-11-24T14:10:58.684Z,"26 km ENE of Pine Valley, CA",earthquake,0.22,0.71,0.141,9,reviewed,ci,ci
2024-11-24T07:14:43.170Z,38.80899810791,-122.81833648682,2.420000076294,0.71,md,11,95,0.008471,0.02,nc,nc75089716,2024-11-24T07:29:27.376Z,"6 km NW of The Geysers, CA",earthquake,0.38,0.819999993,0.17,12,automatic,nc,nc
2024-11-24T07:13:16.530Z,44.269,-114.8335,2.54,1.25,ml,11,74,0.163,0.17,mb,mb90066953,2024-11-26T00:09:05.120Z,"10 km NE of Stanley, Idaho",earthquake,0.38,1.21,0.074325431176244,15,reviewed,mb,mb
2024-11-24T07:11:26.097Z,28.983,-97.982,4.0283,2.2,ml,14,69,0,0.1,tx,tx2024xbvk,2024-11-25T17:40:16.599Z,"3 km E of Falls City, Texas",earthquake,0.84783827236599,1.1339146301131,0.1,21,reviewed,tx,tx
2024-11-24T06:56:54.929Z,60.8129,-147.6074,50.4,1.5,ml,,,,1,ak,ak024f47pwfo,2024-11-24T07:02:09.928Z,"50 km W of Tatitlek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-11-24T06:56:09.120Z,34.1361667,-117.3465,6.58,0.8,ml,15,97,0.04378,0.17,ci,ci40799119,2024-11-24T20:51:42.665Z,"2 km S of Muscoy, CA",earthquake,0.31,0.78,0.238,14,reviewed,ci,ci
2024-11-24T06:55:41.620Z,38.831001281738,-122.81983184815,1.9500000476837,0.93,md,16,52,0.01076,0.01,nc,nc75089706,2024-11-24T07:19:29.312Z,"8 km NNW of The Geysers, CA",earthquake,0.24,0.660000026,0.21,18,automatic,nc,nc
2024-11-24T06:49:14.430Z,58.038833333333,-155.28233333333,8.13,0.06,ml,8,216,0.01723,0.13,av,av93377203,2024-11-25T23:30:20.230Z,"71 km NW of Karluk, Alaska",earthquake,0.45,0.58,0.25508390128313,8,reviewed,av,av
2024-11-24T06:46:47.610Z,61.328833333333,-152.29033333333,1.57,-0.41,ml,10,130,0.08037,0.18,av,av93377193,2024-11-25T23:23:08.280Z,"68 km WNW of Beluga, Alaska",earthquake,0.38,1.3,0.18039024298201,9,reviewed,av,av
2024-11-24T06:46:27.043Z,60.0671,-152.7811,0,1.7,ml,,,,0.88,ak,ak024f47np4g,2024-11-24T06:48:26.359Z,"60 km WNW of Happy Valley, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-11-24T06:46:14.890Z,19.326999664307,-155.16716003418,3.0699999332428,1.86,ml,51,92,0.05221,0.239999995,hv,hv74539047,2024-11-24T06:49:07.210Z,"14 km SSE of Volcano, Hawaii",earthquake,0.38,0.980000019,0.63,13,automatic,hv,hv
2024-11-24T06:44:55.290Z,34.8495,-118.3683333,9.99,1.07,ml,38,35,0.1185,0.13,ci,ci40799111,2024-11-24T20:43:06.777Z,"19 km W of Rosamond, CA",earthquake,0.17,0.35,0.1,21,reviewed,ci,ci
2024-11-24T06:30:31.600Z,33.6353333,-116.6971667,12.28,0.62,ml,30,53,0.03874,0.12,ci,ci40799103,2024-11-24T14:11:16.608Z,"9 km NNW of Anza, CA",earthquake,0.18,0.32,0.183,13,reviewed,ci,ci
2024-11-24T06:22:12.290Z,58.035833333333,-155.27733333333,8.59,0.14,ml,11,218,0.02125,0.16,av,av93377178,2024-11-25T23:14:00.850Z,"71 km NW of Karluk, Alaska",earthquake,0.46,0.52,0.30189339654828,11,reviewed,av,av
2024-11-24T06:14:06.220Z,45.450666666667,-111.8265,2.34,0.34,ml,7,125,0.2014,0.06,mb,mb90066838,2024-11-25T20:28:58.900Z,"13 km NW of Ennis, Montana",earthquake,0.34,0.92,0.38997736696358,5,reviewed,mb,mb
2024-11-24T06:01:51.081Z,63.2849,-151.2329,5.5,1.2,ml,,,,1.76,ak,ak024f47e3r8,2024-11-24T06:04:30.772Z,"37 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-24T05:56:40.610Z,53.449333333333,-168.1965,2.86,0.27,ml,5,274,0.02947,0.08,av,av93377158,2024-11-25T23:07:29.070Z,"72 km NE of Nikolski, Alaska",earthquake,0.68,0.41,0.46422086406847,5,reviewed,av,av
2024-11-24T05:49:53.230Z,38.838001251221,-122.83683013916,1.3899999856949,0.67,md,9,111,0.001202,0.01,nc,nc75089696,2024-11-24T06:09:26.837Z,"10 km NW of The Geysers, CA",earthquake,0.34,0.730000019,0.34,9,automatic,nc,nc
2024-11-24T05:47:50.464Z,59.9397,-153.2614,132.3,1.8,ml,,,,0.31,ak,ak024f472j1o,2024-11-24T06:44:48.040Z,"50 km ENE of Pedro Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-24T05:43:14.565Z,60.2578,-151.2822,62.4,1.3,ml,,,,0.14,ak,ak024f471leo,2024-11-24T05:44:52.303Z,"6 km ENE of Clam Gulch, Alaska",earthquake,,2.5,,,automatic,ak,ak
2024-11-24T05:41:00.130Z,41.5935,-112.41216666667,3.52,1.19,ml,17,90,0.08377,0.16,uu,uu80087131,2024-11-25T14:54:18.530Z,"14 km SW of Thatcher, Utah",earthquake,0.4,2.43,0.095832030814254,2,reviewed,uu,uu
2024-11-24T05:38:27.990Z,33.513,-116.4581667,6.97,0.44,ml,9,236,0.0753,0.15,ci,ci37690228,2024-11-24T20:37:25.080Z,"20 km ESE of Anza, CA",earthquake,0.73,1.24,0.189,7,reviewed,ci,ci
2024-11-24T05:38:22.020Z,33.5186667,-116.46,5.63,0.65,ml,26,134,0.07083,0.12,ci,ci40799087,2024-11-24T20:35:14.273Z,"20 km ESE of Anza, CA",earthquake,0.22,0.51,0.196,12,reviewed,ci,ci
2024-11-24T05:36:01.200Z,17.9805,-66.9695,6,3.36,md,20,160,0.0755,0.15,pr,pr2024329003,2024-11-24T06:51:54.040Z,"5 km W of Fuig, Puerto Rico",earthquake,0.68,0.54,0.11,12,reviewed,pr,pr
2024-11-24T05:21:16.530Z,36.607833333333,-83.601333333333,15.47,2.44,md,15,107,0.07646,0.22,se,se60502733,2024-11-24T14:37:37.300Z,"5 km ENE of Harrogate, Tennessee",earthquake,1.21,1.04,0.10565323742041,13,reviewed,se,se
2024-11-24T05:10:58.990Z,61.351,-152.23716666667,3.26,-0.21,ml,5,166,0.09453,0.17,av,av93377138,2024-11-25T22:51:29.350Z,"66 km WNW of Beluga, Alaska",earthquake,2.32,2.23,0.23298214799556,5,reviewed,av,av
2024-11-24T05:08:45.760Z,58.5043,-154.6045,73.3,1,ml,,,,0.21,ak,ak024f46u5r4,2024-11-24T05:10:16.485Z,"104 km N of Karluk, Alaska",earthquake,,2.2,,,automatic,ak,ak
2024-11-24T05:08:15.989Z,36.578,-117.0888,3.1,1,ml,10,141,0.32,0.116,nn,nn00887900,2024-11-25T19:30:54.013Z,"25 km NW of Furnace Creek, California",earthquake,,9.4,0.21,2,reviewed,nn,nn
2024-11-24T05:07:21.100Z,38.826332092285,-122.80466461182,2.4700000286102,1.11,md,29,36,0.005143,0.02,nc,nc75089691,2024-11-24T05:49:31.702Z,"7 km NNW of The Geysers, CA",earthquake,0.21,0.389999986,0.2,29,automatic,nc,nc
2024-11-24T05:05:06.213Z,59.8064,-153.4793,134.2,1.6,ml,,,,0.26,ak,ak024f46tfj8,2024-11-24T05:06:48.644Z,"35 km E of Pedro Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-24T05:03:00.600Z,38.841835021973,-122.84266662598,2.1600000858307,0.45,md,9,193,0.006476,0.05,nc,nc75089681,2024-11-24T05:27:15.569Z,"10 km NW of The Geysers, CA",earthquake,0.62,0.680000007,0.26,11,automatic,nc,nc
2024-11-24T04:58:03.541Z,61.2568,-148.7236,20,1.2,ml,,,,0.7,ak,ak024f46jcm5,2024-11-24T04:59:55.175Z,"24 km SSE of Knik River, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-24T04:50:12.440Z,41.592833333333,-112.409,7.45,2.08,ml,27,89,0.08532,0.16,uu,uu80087126,2024-11-25T18:26:00.330Z,"14 km SW of Thatcher, Utah",earthquake,0.26,0.64,0.14390116963956,5,reviewed,uu,uu
2024-11-24T04:46:58.940Z,38.791332244873,-122.77516937256,2.4300000667572,1.88,md,43,49,0.01013,0.06,nc,nc75089671,2024-11-24T05:09:31.452Z,"2 km NW of The Geysers, CA",earthquake,0.19,0.330000013,0.18,43,automatic,nc,nc
2024-11-24T04:45:40.590Z,38.791667938232,-122.77716827393,2.2699999809265,1.11,md,22,79,0.008535,0.02,nc,nc75089666,2024-11-24T05:09:31.542Z,"2 km NW of The Geysers, CA",earthquake,0.25,0.460000008,0.26,22,automatic,nc,nc
2024-11-24T04:43:44.259Z,62.284,-150.8334,61.3,2.1,ml,,,,0.62,ak,ak024f46g82r,2024-11-24T04:55:54.040Z,"23 km S of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-24T04:40:07.660Z,19.5068,-65.2723,60,3.57,md,11,277,1.1944,0.24,pr,pr2024329002,2024-11-24T05:12:14.379Z,"133 km N of Culebra, Puerto Rico",earthquake,3.3,9.48,0.19,5,reviewed,pr,pr
2024-11-24T04:28:11.210Z,33.9413333,-116.0215,6.74,1.14,ml,35,55,0.06221,0.14,ci,ci40799071,2024-11-24T14:11:48.693Z,"22 km SSE of Twentynine Palms, CA",earthquake,0.23,0.5,0.145,28,reviewed,ci,ci
2024-11-24T04:24:30.160Z,38.762833333333,-122.72633333333,2.23,0.29,md,12,121,0.001691,0.02,nc,nc75089656,2024-11-26T22:56:19.340Z,"3 km SE of The Geysers, CA",earthquake,0.38,0.19,0.196,6,reviewed,nc,nc
2024-11-24T04:15:45.080Z,19.19700050354,-155.48416137695,32.5,1.75999999,md,40,110,0.04632,0.129999995,hv,hv74538947,2024-11-24T04:17:27.330Z,"0 km SW of Pāhala, Hawaii",earthquake,0.73,0.769999981,0.280000001,5,automatic,hv,hv
2024-11-24T04:06:08.310Z,38.77,-122.728,1.32,0.25,md,13,61,0.008746,0.02,nc,nc75089651,2024-11-26T23:09:27.954Z,"3 km ESE of The Geysers, CA",earthquake,0.27,0.53,0.112,5,reviewed,nc,nc
2024-11-24T04:05:56.850Z,59.363166666667,-153.43833333333,-0.22,0.6,ml,10,123,0.00331,0.15,av,av93377088,2024-11-25T19:48:38.680Z,"60 km SE of Pedro Bay, Alaska",earthquake,0.22,0.13,0.33738130660478,10,reviewed,av,av
2024-11-24T04:00:02.080Z,19.167666666667,-67.389333333333,24.8,3.29,md,15,314,0.7446,0.39,pr,pr71466613,2024-11-24T04:51:01.000Z,"80 km NNW of San Antonio, Puerto Rico",earthquake,1.6,28.28,0.096329328913735,9,reviewed,pr,pr
2024-11-24T03:49:04.120Z,38.824501037598,-122.85233306885,2.0899999141693,0.66,md,14,90,0.004671,0.01,nc,nc75089646,2024-11-24T04:09:31.067Z,"10 km NW of The Geysers, CA",earthquake,0.33,0.49000001,0.23,15,automatic,nc,nc
2024-11-24T03:30:16.640Z,19.178499221802,-155.51716613769,30.10000038147,2.02999997,md,44,103,0.05688,0.140000001,hv,hv74538907,2024-11-24T03:32:06.970Z,"4 km WSW of Pāhala, Hawaii",earthquake,0.56,0.639999986,0.379999995,7,automatic,hv,hv
2024-11-24T03:28:16.580Z,38.792835235596,-122.81016540527,3.3499999046326,0.65,md,12,108,0.01739,0.02,nc,nc75089641,2024-11-24T03:49:30.952Z,"5 km WNW of The Geysers, CA",earthquake,0.4,1.12,0.22,12,automatic,nc,nc
2024-11-24T03:26:00.551Z,31.602,-103.969,8.2019,1.6,ml,10,78,0,0.1,tx,tx2024xbnu,2024-11-25T14:00:26.041Z,"35 km NNW of Toyah, Texas",earthquake,0.6018599707743,0.54529772754797,0.2,8,reviewed,tx,tx
2024-11-24T03:19:17.460Z,61.273833333333,-152.243,3.4,-0.71,ml,9,125,0.04333,0.09,av,av93377063,2024-11-25T22:25:46.920Z,"63 km WNW of Tyonek, Alaska",earthquake,0.31,0.34,0.22525268976197,9,reviewed,av,av
2024-11-24T03:12:11.540Z,33.6791667,-116.7541667,13.89,0.68,ml,30,68,0.04616,0.16,ci,ci40799063,2024-11-24T14:13:24.160Z,"8 km SSW of Idyllwild, CA",earthquake,0.24,0.45,0.211,11,reviewed,ci,ci
2024-11-24T03:08:00.420Z,46.0395,-122.732,17.91,1.44,ml,20,67,0.1135,0.1,uw,uw62061171,2024-11-24T03:23:25.110Z,"9 km ENE of Kalama, Washington",earthquake,0.35,0.95,0.071431400885287,11,reviewed,uw,uw
2024-11-24T03:00:45.770Z,38.839668273926,-122.80950164795,1.4900000095367,0.25,md,7,86,0.01626,0.01,nc,nc75089636,2024-11-24T03:19:27.747Z,"8 km WNW of Cobb, CA",earthquake,0.38,1.23000002,0.12,8,automatic,nc,nc
2024-11-24T02:57:07.606Z,61.3795,-150.9059,71.4,2.3,ml,,,,0.24,ak,ak024f45ca2w,2024-11-24T03:23:53.040Z,"27 km SW of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-24T02:55:57.329Z,36.69983333,-98.42733333,5.02,2.62,ml,97,106,0,0.21,ok,ok2024xbmv,2024-11-24T04:49:28.505Z,"1 km NNW of Lambert, Oklahoma",earthquake,,0.4,0.27,41,reviewed,ok,ok
2024-11-24T02:55:29.231Z,47.4192,-70.4177,14.283,2.1,ml,5,132,0.144,0.17,us,us7000nuf2,2024-11-27T05:35:57.040Z,"6 km ESE of Baie-Saint-Paul, Canada",earthquake,3.51,7.901,0.148,6,reviewed,us,us
2024-11-24T02:53:28.880Z,19.246999740601,-155.3946685791,30.35000038147,1.98000002,md,43,134,0.009818,0.129999995,hv,hv74538862,2024-11-24T02:55:13.400Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.57,0.660000026,0.129999995,6,automatic,hv,hv
